id,target,reading,english,part_of_speech,topic,source_id,source_entry,level_basis
ja-n3-00322,刈る,かる,"1. to cut (grass, hair, etc.); to mow; to clip; to trim; to prune; to shear; to reap; to harvest",Godan verb with 'ru' ending; transitive verb,general-language,jmdict-waller,JMdict:1209540;waller-n3.csv:line-323,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00324,皮,かわ,1. skin; hide; pelt; fur | 2. rind; peel; husk; bark | 3. shell; sheath; wrapping | 4. mask (hiding one's true nature); seeming,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1483800;waller-n3.csv:line-325,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00325,革,かわ,1. leather,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1483805;waller-n3.csv:line-326,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00326,かわいそう,かわいそう,1. poor; pitiable; pathetic; pitiful [word usually written using kana alone],adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1590740;waller-n3.csv:line-327,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00327,かわいらしい,かわいらしい,1. lovely; sweet; pretty; cute; adorable,adjective (keiyoushi),general-language,jmdict-waller,JMdict:1190740;waller-n3.csv:line-328,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00328,缶,かん,1. can; tin | 2. canned food [abbreviation],noun (common) (futsuumeishi); counter,general-language,jmdict-waller,JMdict:1214540;waller-n3.csv:line-329,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00329,勘,かん,1. perception; intuition; the sixth sense,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1210590;waller-n3.csv:line-330,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00330,考え,かんがえ,1. thinking; thought; view; opinion; concept | 2. idea; notion; imagination | 3. intention; plan; design | 4. consideration; judgement; deliberation; reflection | 5. wish; hope; expectation,noun (common) (futsuumeishi),thought-and-feeling,jmdict-waller,JMdict:1281000;waller-n3.csv:line-331,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00331,感覚,かんかく,1. sense; sensation; feeling; intuition,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,thought-and-feeling,jmdict-waller,JMdict:1212330;waller-n3.csv:line-332,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00332,観客,かんきゃく,1. spectator; audience,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1214810;waller-n3.csv:line-333,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00333,環境,かんきょう,1. environment; surroundings; circumstances,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1213280;waller-n3.csv:line-334,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00334,歓迎,かんげい,1. welcome; (warm) reception,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1212960;waller-n3.csv:line-335,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00335,観光,かんこう,1. sightseeing; tourism,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1214840;waller-n3.csv:line-336,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00336,観察,かんさつ,1. observation; survey; watching,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1214900;waller-n3.csv:line-337,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00337,感じ,かんじ,1. feeling; sense; impression,noun (common) (futsuumeishi),thought-and-feeling,jmdict-waller,JMdict:1212250;waller-n3.csv:line-338,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00338,感謝,かんしゃ,1. thanks; gratitude; appreciation; thankfulness,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1212380;waller-n3.csv:line-339,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00339,患者,かんじゃ,1. patient,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1212210;waller-n3.csv:line-340,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00340,勘定,かんじょう,1. calculation; computation; counting; reckoning; count | 2. bill; check; account; payment (of a bill); settlement (of an account) | 3. consideration; allowance,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,time-and-quantity,jmdict-waller,JMdict:1210750;waller-n3.csv:line-341,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00341,感情,かんじょう,1. emotion; feeling; feelings; sentiment,noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no',thought-and-feeling,jmdict-waller,JMdict:1212410;waller-n3.csv:line-342,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00342,感じる,かんじる,1. to feel; to sense; to experience | 2. to be moved (by); to be touched (by); to be impressed (by); to respond (to) | 3. to become infected with (an illness); to catch [dated term],Ichidan verb; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1212260;waller-n3.csv:line-343,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00343,感心,かんしん,1. admiration; being impressed | 2. admirable; praiseworthy | 3. astonishment; being appalled,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb; adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1212450;waller-n3.csv:line-344,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00344,関心,かんしん,1. concern; interest,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1215870;waller-n3.csv:line-345,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00345,関する,かんする,1. to concern; to be related,suru verb - special class,general-language,jmdict-waller,JMdict:1215790;waller-n3.csv:line-346,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00346,完成,かんせい,1. completion; perfection; accomplishment,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1211490;waller-n3.csv:line-347,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00347,完全,かんぜん,1. perfect; complete,adjectival nouns or quasi-adjectives (keiyodoshi); nouns which may take the genitive case particle 'no'; noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1211510;waller-n3.csv:line-348,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00348,感動,かんどう,1. being deeply moved emotionally; excitement; passion; inspiration; deep emotion; strong impression,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,thought-and-feeling,jmdict-waller,JMdict:1212570;waller-n3.csv:line-349,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00349,監督,かんとく,1. supervision; control; superintendence; direction | 2. director; superintendent; supervisor; coach; foreman; manager; overseer; controller; boss,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,travel-and-places,jmdict-waller,JMdict:1213720;waller-n3.csv:line-350,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00350,管理,かんり,1. control; management (e.g. of a business),noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,study-work-and-communication,jmdict-waller,JMdict:1214200;waller-n3.csv:line-351,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00351,完了,かんりょう,1. completion; conclusion | 2. perfect (tense) [grammar],noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,general-language,jmdict-waller,JMdict:1211630;waller-n3.csv:line-352,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00352,関連,かんれん,1. relation; connection; relevance,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1216060;waller-n3.csv:line-353,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00353,議員,ぎいん,1. member of an assembly; member of the Diet; member of parliament; member of Congress,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1226020;waller-n3.csv:line-354,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00354,記憶,きおく,1. memory; recollection; remembrance | 2. memory; storage [computing],noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1223150;waller-n3.csv:line-355,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00355,気温,きおん,1. (air) temperature,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1221950;waller-n3.csv:line-356,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00356,機械,きかい,1. machine; mechanism | 2. instrument; appliance; apparatus,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1220810;waller-n3.csv:line-357,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00357,議会,ぎかい,1. congress; parliament; diet; legislative assembly,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1226040;waller-n3.csv:line-358,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00358,期間,きかん,1. period; term; interval,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1220550;waller-n3.csv:line-359,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00359,機関,きかん,1. engine | 2. agency; organisation; organization; institution; organ; body | 3. system; facility; facilities,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1220870;waller-n3.csv:line-360,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00360,企業,きぎょう,1. enterprise; business; company; corporation,noun (common) (futsuumeishi),study-work-and-communication,jmdict-waller,JMdict:1218190;waller-n3.csv:line-361,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00361,効く,きく,"1. to be effective; to take effect; to be good (for) | 2. to work; to function well | 3. to be possible (to do, use, etc.); to be able to | 4. to taste (alcohol); to try",Godan verb with 'ku' ending; intransitive verb; transitive verb,general-language,jmdict-waller,JMdict:1591100;waller-n3.csv:line-362,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00362,機嫌,きげん,1. humour; humor; temper; mood; spirits | 2. safety; health; well-being; one's situation | 3. in a good mood; in high spirits; happy; cheery; merry; chipper,noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1220930;waller-n3.csv:line-363,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00363,気候,きこう,1. climate,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1222170;waller-n3.csv:line-364,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00364,岸,きし,1. bank; coast; shore,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1217040;waller-n3.csv:line-365,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00365,生地,きじ,1. cloth; fabric; material; texture | 2. dough; batter | 3. inherent quality; one's true character; one's true colours | 4. unglazed pottery | 5. skin with no make-up | 6. uncoated metal,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1379330;waller-n3.csv:line-366,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00366,記事,きじ,1. article; news story; report; account,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1223240;waller-n3.csv:line-367,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00367,技師,ぎし,1. engineer; technical officer,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1225110;waller-n3.csv:line-368,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00368,記者,きしゃ,1. reporter; journalist,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1223250;waller-n3.csv:line-369,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00369,傷,きず,1. wound; injury; cut; gash; bruise; scratch; scrape; scar | 2. chip; crack; scratch; nick | 3. flaw; defect; weakness; weak point | 4. stain (on one's reputation); disgrace; dishonor; dishonour | 5. (emotional) hurt; hurt feelings,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1580260;waller-n3.csv:line-370,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00370,期待,きたい,1. expectation; anticipation; hope | 2. promising; rising; up-and-coming,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb; nouns which may take the genitive case particle 'no',thought-and-feeling,jmdict-waller,JMdict:1220570;waller-n3.csv:line-371,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00371,帰宅,きたく,1. returning home; going home; coming home; getting home,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,home-and-daily-life,jmdict-waller,JMdict:1221430;waller-n3.csv:line-372,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00372,貴重,きちょう,1. precious; valuable,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1223520;waller-n3.csv:line-373,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00373,議長,ぎちょう,"1. chair; chairman; chairperson; speaker (of an assembly); president (of a council, senate, etc.)",noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1226140;waller-n3.csv:line-374,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00374,きちんと,きちんと,1. properly; accurately; exactly; precisely; regularly [onomatopoeic or mimetic word] | 2. neatly; tidily; orderly [onomatopoeic or mimetic word],adverb (fukushi); noun or participle which takes the aux. verb suru,general-language,jmdict-waller,JMdict:1003400;waller-n3.csv:line-375,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00375,きつい,きつい,"1. tough; hard; severe; demanding; harsh | 2. determined; strong-minded; forceful; formidable; fierce | 3. strong (e.g. sunlight, alcohol); severe; intense | 4. (too) tight; constricting; close | 5. extreme; unusually strong",adjective (keiyoushi),general-language,jmdict-waller,JMdict:1003450;waller-n3.csv:line-376,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00376,気付く,きづく,1. to notice; to realize; to realise; to become aware (of); to perceive; to sense; to suspect | 2. to regain consciousness; to come to (one's senses); to come round,Godan verb with 'ku' ending; intransitive verb,general-language,jmdict-waller,JMdict:1591330;waller-n3.csv:line-377,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00377,気に入る,きにいる,1. to like; to be pleased with; to be delighted with; to take a liking to; to suit one's fancy,"expressions (phrases, clauses, etc.); Godan verb with 'ru' ending",general-language,jmdict-waller,JMdict:1221740;waller-n3.csv:line-378,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00378,記入,きにゅう,"1. entry (in a form, register, diary, etc.); filling in; filling out",noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1223330;waller-n3.csv:line-379,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00379,記念,きねん,1. commemoration; celebration; remembrance; memory; honoring the memory of | 2. memento; souvenir; keepsake,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1223340;waller-n3.csv:line-380,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00380,機能,きのう,1. function; facility; faculty; feature,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1221130;waller-n3.csv:line-381,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00381,気の毒,きのどく,1. pitiful; unfortunate; poor; miserable; wretched | 2. unpardonable; regrettable,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1221770;waller-n3.csv:line-382,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00382,寄付,きふ,1. contribution; donation,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1591400;waller-n3.csv:line-383,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00383,希望,きぼう,1. hope; wish; aspiration | 2. (bright) prospects; expectation,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,thought-and-feeling,jmdict-waller,JMdict:1219910;waller-n3.csv:line-384,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00384,基本,きほん,1. basics; fundamentals; basis; foundation,noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no',general-language,jmdict-waller,JMdict:1219190;waller-n3.csv:line-385,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00385,決まり,きまり,1. rule; regulation | 2. settlement; conclusion; end; agreement; arrangement | 3. habit; custom; habitual way | 4. countenance in front of another person; face | 5. love relationship between a customer and a prostitute [archaic],noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no',general-language,jmdict-waller,JMdict:1609660;waller-n3.csv:line-386,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00386,気味,きみ,1. sensation; feeling | 2. tendency; propensity,noun (common) (futsuumeishi),thought-and-feeling,jmdict-waller,JMdict:1222640;waller-n3.csv:line-387,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00387,奇妙,きみょう,1. strange; odd; peculiar; queer; curious,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1219490;waller-n3.csv:line-388,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00388,義務,ぎむ,1. duty; obligation; responsibility,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1225900;waller-n3.csv:line-389,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00389,疑問,ぎもん,1. doubt; question; suspicion; dubiousness,noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1225630;waller-n3.csv:line-390,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00390,逆,ぎゃく,"1. reverse; opposite | 2. converse (of a hypothesis, etc.) | 3. inverse (function) [mathematics]","nouns which may take the genitive case particle 'no'; adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi); noun, used as a prefix",general-language,jmdict-waller,JMdict:1226960;waller-n3.csv:line-391,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00391,キャプテン,キャプテン,1. captain,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1041850;waller-n3.csv:line-392,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00392,キャンプ,キャンプ,1. camp; camping,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1042200;waller-n3.csv:line-393,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00393,旧,きゅう,1. old; former; ex- | 2. the old; old things; old customs | 3. old times; bygone days | 4. Japan's old (lunisolar) calendar [abbreviation],prefix; noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1230380;waller-n3.csv:line-394,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00394,級,きゅう,"1. (school) grade; year; class | 2. class; grade; rank; level | 3. kyu (junior rank in martial arts, go, shogi, etc.)",noun (common) (futsuumeishi); counter; suffix,time-and-quantity,jmdict-waller,JMdict:1919590;waller-n3.csv:line-395,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00395,球,きゅう,1. sphere; globe; ball; bulb | 2. ball; sphere [mathematics] | 3. counter for pitches [baseball],noun (common) (futsuumeishi); counter,general-language,jmdict-waller,JMdict:1229880;waller-n3.csv:line-396,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00396,休暇,きゅうか,1. holiday; vacation; day off; time off; leave; furlough,noun (common) (futsuumeishi),time-and-quantity,jmdict-waller,JMdict:1227610;waller-n3.csv:line-397,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00397,休憩,きゅうけい,1. rest; break; recess; intermission,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1227720;waller-n3.csv:line-398,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00398,急激,きゅうげき,1. sudden; abrupt; rapid; sharp; drastic; radical,adjectival nouns or quasi-adjectives (keiyodoshi),general-language,jmdict-waller,JMdict:1228680;waller-n3.csv:line-399,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00399,吸収,きゅうしゅう,1. absorption; suction; attraction,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1228330;waller-n3.csv:line-400,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00400,救助,きゅうじょ,1. relief; aid; rescue,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1229200;waller-n3.csv:line-401,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00401,急速,きゅうそく,1. rapid (e.g. progress),adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1228890;waller-n3.csv:line-402,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00402,急に,きゅうに,"1. swiftly; rapidly; quickly; immediately; hastily; hurriedly | 2. suddenly; abruptly; unexpectedly | 3. sharply (of a slope, bend, etc.); steeply",adverb (fukushi),general-language,jmdict-waller,JMdict:2269050;waller-n3.csv:line-403,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00403,給料,きゅうりょう,1. salary; wages; pay,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1230360;waller-n3.csv:line-404,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00404,器用,きよう,1. skillful; skilful; adroit; dexterous; dextrous; deft; nimble; handy | 2. clever; shrewd; ingenious,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1218960;waller-n3.csv:line-405,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00405,教科書,きょうかしょ,1. textbook; coursebook; schoolbook,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1237020;waller-n3.csv:line-406,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00406,競技,きょうぎ,1. game; match; contest; competition; sport; (sporting) event,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1234080;waller-n3.csv:line-407,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00407,行儀,ぎょうぎ,1. manners; behavior; behaviour,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1281890;waller-n3.csv:line-408,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00408,供給,きょうきゅう,1. supply; provision; service | 2. supply [economics],noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1233630;waller-n3.csv:line-409,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00409,教師,きょうし,1. teacher; instructor,noun (common) (futsuumeishi),study-work-and-communication,jmdict-waller,JMdict:1237130;waller-n3.csv:line-410,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00410,教授,きょうじゅ,1. professor | 2. teaching; instruction,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1237160;waller-n3.csv:line-411,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00411,強調,きょうちょう,1. emphasis; stress; highlighting; underlining; underscoring | 2. accentuating (a feature or certain part); accenting | 3. strong tone (of the market); firm tone [finance],noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1236470;waller-n3.csv:line-412,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00412,共通,きょうつう,1. common; shared; mutual | 2. to be common (to); to be shared (by) | 3. -wide,"nouns which may take the genitive case particle 'no'; adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb; noun, used as a suffix",general-language,jmdict-waller,JMdict:1234700;waller-n3.csv:line-413,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00413,共同,きょうどう,1. cooperation; collaboration; association; partnership; (acting in) unison | 2. community; communal use; common possession; sharing,"noun (common) (futsuumeishi); noun, used as a prefix; noun or participle which takes the aux. verb suru; intransitive verb; nouns which may take the genitive case particle 'no'",general-language,jmdict-waller,JMdict:1591660;waller-n3.csv:line-414,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00414,恐怖,きょうふ,1. fear; dread; dismay; terror; horror; scare; panic,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb,thought-and-feeling,jmdict-waller,JMdict:1236750;waller-n3.csv:line-415,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00415,協力,きょうりょく,1. cooperation; collaboration; help; support,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb,general-language,jmdict-waller,JMdict:1591720;waller-n3.csv:line-416,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00416,強力,きょうりょく,1. powerful; strong,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1236600;waller-n3.csv:line-417,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00417,許可,きょか,1. permission; approval; authorization; license,noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb,general-language,jmdict-waller,JMdict:1232880;waller-n3.csv:line-418,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00418,局,きょく,"1. bureau; department | 2. office (e.g. post, telephone); broadcasting station (e.g. television, radio); channel; exchange [abbreviation] | 3. affair; situation | 4. game (of go, shogi, etc.)","noun (common) (futsuumeishi); noun, used as a suffix; counter",general-language,jmdict-waller,JMdict:1239560;waller-n3.csv:line-419,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00419,巨大,きょだい,1. huge; gigantic; enormous,adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1232180;waller-n3.csv:line-420,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00420,嫌う,きらう,1. to hate; to dislike; to loathe; to abhor | 2. to avoid | 3. to disregard; to act without regard (for) | 4. to be bad for (e.g. dust in machinery),Godan verb with 'u' ending; transitive verb,general-language,jmdict-waller,JMdict:1257250;waller-n3.csv:line-421,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00421,霧,きり,1. fog; mist | 2. spray,noun (common) (futsuumeishi),general-language,jmdict-waller,JMdict:1531110;waller-n3.csv:line-422,Community estimate: Waller via stephenmk; not an official JLPT word list
ja-n3-00422,切れ,きれ,"1. piece; slice; strip; scrap | 2. cloth | 3. sharpness | 4. agility | 5. counter for scraps, pieces, etc.",noun (common) (futsuumeishi); counter,general-language,jmdict-waller,JMdict:1384840;waller-n3.csv:line-423,Community estimate: Waller via stephenmk; not an official JLPT word list
